Time [JD],Time [UTC],Tag,Mass [kg],posx [code],posy [code],posz [code],velx [code],vely [code],velz [code],accx [code],accy [code],accz [code]
2445846.5,1984-05-26,10,721.9,229988193.6469551,176167.38456939068,-43418577.51701021,275113.964052815,2551156.5518063223,276999.54418170307,-17792.77239521809,84.18753516678781,3403.41739953512
2445847.5,1984-05-27,10,721.9,230254415.6177779,2727333.105270085,-43139881.34914335,257334.63168409598,2551142.009012771,280387.65306098753,-17765.036703976726,-113.0950076841071,3372.63871230851
2445848.5,1984-05-28,10,721.9,230502872.72720414,5278385.823786552,-42857812.55326359,239584.84236869705,2550930.734660279,283744.70976883767,-17733.6938997899,-309.2572639981606,3341.316896638035
2445849.5,1984-05-29,10,721.9,230733596.3148157,7829129.382898381,-42572402.44993291,221868.18197926218,2550523.8915286376,287070.1807170089,-17698.787006365346,-504.2145930713735,3309.4710946762034
2445850.5,1984-05-30,10,721.9,230946621.2841259,10379368.830170369,-42283682.88368927,204188.1920810499,2549922.7260884577,290363.55158146727,-17660.361597787094,-697.8842717968972,3277.120687126376
2445851.5,1984-05-31,10,721.9,231141986.05701217,12928910.500670206,-41991686.20366789,186548.36742781475,2549128.566540809,293624.327526594,-17618.465705313443,-890.1855792453498,3244.285264540562
2445852.5,1984-06-01,10,721.9,231319732.52569193,15477562.097684357,-41696445.24401267,168952.15355252055,2548142.8207748462,296852.03340070863,-17573.14972097179,-1081.0398760885623,3210.9845986726923
2445853.5,1984-06-02,10,721.9,231479906.00233778,18025132.77135274,-41397993.30410646,151402.94445593472,2546966.9742486337,300046.213903003,-17524.4662982581,-1270.3706787566582,3177.2386139603
2445854.5,1984-06-03,10,721.9,231622555.1664315,20571433.195148006,-41096364.12864852,133904.0803958437,2545602.5877984795,303206.4337220498,-17472.470250252132,-1458.1037282384962,3143.067359205482
2445855.5,1984-06-04,10,721.9,231747732.0099583,23116275.640130714,-40791591.887607664,116458.84577931745,2544051.2953821793,306332.2776461198,-17417.218445461476,-1644.1670534555574,3108.490979523849
2445856.5,1984-06-05,10,721.9,231855491.78054625,25659474.04691691,-40483711.15607904,99070.46716013757,2542314.801761618,309423.350645609,-17358.76970170731,-1828.4910291591252,3073.5296886275746
2445857.5,1984-06-06,10,721.9,231945892.92265597,28200844.09530031,-40172756.89407227,81742.11134319079,2540394.8801302225,312479.27792794205,-17297.18467836465,-2011.0084283204105,3038.203741505958
2445858.5,1984-06-07,10,721.9,232018997.0169292,30740203.27147665,-39858764.426258296,64476.88359731822,2538293.3696907857,315499.70496537944,-17232.525767266976,-2191.6544690019255,3002.533407564133
2445859.5,1984-06-08,10,721.9,232074868.7178048,33277370.93282334,-39541769.421701714,47277.82597780229,2536012.1731891707,318484.29749621684,-17164.856982582158,-2370.366855717635,2966.538944277297
2445860.5,1984-06-09,10,721.9,232113575.6895123,35812168.37019308,-39221807.87360506,30147.915759368323,2533553.2544094035,321432.74149991805,-17094.243849961997,-2547.085815307198,2930.240571414797
2445861.5,1984-06-10,10,721.9,232135188.5405544,38344418.8676855,-38898916.079090685,13090.063980278763,2530918.6356356144,324344.7431467787,-17020.753295261893,-2721.754127367076,2893.658445885003
2445862.5,1984-06-11,10,721.9,232139780.75678864,40873947.759866446,-38573130.619045496,-3892.885902195616,2528110.395086246,327220.0287227648,-16944.453533120668,-2894.3171492981974,2856.812637248529
2445863.5,1984-06-12,10,721.9,232127428.63322076,43400582.486409865,-38244488.33805292,-20798.15924492913,2525130.664325875,330058.3445302168,-16865.413955682943,-3064.722836045769,2819.7231039438666
2445864.5,1984-06-13,10,721.9,232098211.20462024,45924152.644142464,-37913026.32443598,-37623.05134099895,2521981.625659911,332859.4567651526,-16783.705021737904,-3232.9217546219743,2782.409670265971
2445865.5,1984-06-14,10,721.9,232052210.1750691,48444490.0364767,-37578781.890434414,-54364.928431196044,2518665.5095173377,335623.15137194045,-16699.398146538828,-3398.867093516494,2744.892004134838
2445866.5,1984-06-15,10,721.9,231989509.84655422,50961428.720222645,-37241792.55253813,-71021.22860579749,2515184.5918265563,338349.2338761495,-16612.56559255762,-3562.5146671129946,2707.189595687483
2445867.5,1984-06-16,10,721.9,231910197.04671237,53474805.04977427,-36902096.01199835,-87589.4625976569,2511541.191389252,341037.52919641515,-16523.280361417437,-3723.8229152420563,2669.3217367231646
2445868.5,1984-06-17,10,721.9,231814361.05583578,55984457.71867065,-36559730.13553703,-104067.21446790724,2507737.6672570864,343687.88143618655,-16431.6160872347,-3882.7528980122,2631.3075010280154
2445869.5,1984-06-18,10,721.9,231702093.5332453,58490227.798537225,-36214732.93627423,-120452.1421857957,2503776.4161158553,346300.15365624643,-16337.646931589472,-4039.2682860709256,2593.165725601605
2445870.5,1984-06-19,10,721.9,231573488.44313574,60991958.775416754,-35867142.5548922,-136741.97810438278,2499659.8696816093,348874.2276289146,-16241.44748032984,-4193.3353464567845,2554.914992804221
2445871.5,1984-06-20,10,721.9,231428641.97999695,63489496.583504274,-35516997.24105398,-152934.52933403754,2495390.4921130547,351410.00357486383,-16143.092642402707,-4344.922924211692,2516.5736134399967
2445872.5,1984-06-21,10,721.9,231267652.4937115,65982689.63630428,-35164335.3350936,-169027.6780158466,2490970.7774443896,353907.3998834895,-16042.657550889806,-4494.002419930406,2478.1596107871433
2445873.5,1984-06-22,10,721.9,231090620.41442817,68471388.85523264,-34809195.24999362,-185019.38149722706,2486403.2470425493,356366.35281778453,-15940.217466414046,-4640.547763429925,2439.690705583258
2445874.5,1984-06-23,10,721.9,230897648.17730764,70955447.69568954,-34451615.45366521,-200907.67241219143,2481690.4470926407,358786.8162046779,-15835.847683067488,-4784.535383727636,2401.184301969796
2445875.5,1984-06-24,10,721.9,230688840.14723447,73434722.1706335,-34091634.45154475,-216690.65866885835,2476834.9461151655,361168.76111179625,-15729.623436999378,-4925.944175521437,2362.657474396865
2445876.5,1984-06-25,10,721.9,230464302.54358694,75909070.8716898,-33729290.76952003,-232366.52334693342,2471839.332518431,363512.175511609,-15621.619817789357,-5064.755462368907,2324.1269554863015
2445877.5,1984-06-26,10,721.9,230224143.36515313,78378354.98783049,-33364622.937198263,-247933.52450800335,2466706.212189346,365817.0639339137,-15511.911682717777,-5200.952956765342,2285.6091248480993
2445878.5,1984-06-27,10,721.9,229968472.31527913,80842438.32166539,-32997669.471526995,-263389.9949215922,2461438.2061256086,368083.44710761175,-15400.573574032824,-5334.522717322483,2247.119998842711
2445879.5,1984-06-28,10,721.9,229697400.72733206,83301187.30338736,-32628468.860778235,-278734.3417100207,2456037.9481120794,370311.36159271526,-15287.679639301143,-5465.453103250621,2208.675221279302
2445880.5,1984-06-29,10,721.9,229411041.49055746,85754471.00241694,-32257059.54890506,-293965.04591519054,2450508.0824439363,372500.8594035164,-15173.303554916487,-5593.734726346917,2170.2900550377267
2445881.5,1984-06-30,10,721.9,229109508.97640774,88202161.1367947,-31883479.92027909,-309080.6619904833,2444851.261699007,374652.0076238351,-15057.51845282825,-5719.3604006919695,2131.9793745998377
2445882.5,1984-07-01,10,721.9,228792918.96541464,90644132.08037136,-31507768.2848163,-324079.8172210192,2439070.144561468,376764.88801524683,-14940.396850539953,-5842.3250902551345,2093.7576594737266
2445883.5,1984-07-02,10,721.9,228461388.5746761,93080260.86784813,-31129962.863497745,-338961.2110755656,2433167.3936989023,378839.5966191742,-14822.01058441557,-5962.625854606874,2055.638988492578
2445884.5,1984-07-03,10,721.9,228115036.1860237,95510427.19772153,-30750101.774290908,-353723.61449341686,2427145.6736945114,380876.243353707,-14702.430746320504,-6080.26179293356,2017.637034968087
2445885.5,1984-07-04,10,721.9,227753981.37493482,97934513.43318872,-30368223.018476494,-368365.869109588,2421007.649036086,382874.95160599484,-14581.727623612578,-6195.233986546575,1979.7650626767015
2445886.5,1984-07-05,10,721.9,227378344.8402485,100352404.60107076,-29984364.467384707,-382886.88642167614,2414755.982163142,384835.8578210325,-14459.970642487946,-6307.545440073683,1942.0359226554378
2445887.5,1984-07-06,10,721.9,226988248.33474264,102763988.38881257,-29598563.849544235,-397285.64690174215,2408393.331573448,386759.1110876367,-14337.228314676633,-6417.201021516004,1904.4620507826842
2445888.5,1984-07-07,10,721.9,226583814.5966252,105169155.13961962,-29210858.738246303,-411561.19905655546,2401922.3499899968,388644.8727223851,-14213.568187473198,-6524.207401349126,1867.0554661182857
2445889.5,1984-07-08,10,721.9,226165167.28198966,107567797.8457921,-28821286.539525524,-425712.6584395262,2395345.682589276,390493.3158522649,-14089.05679707836,-6628.572990841433,1829.827769975979
2445890.5,1984-07-09,10,721.9,225732430.89828128,109959812.14031842,-28429884.480558425,-439739.2066176204,2388665.9652915513,392304.62499674736,-13963.759625219576,-6730.307879757172,1792.7901457005207
2445891.5,1984-07-10,10,721.9,225285730.73881763,112345096.28679013,-28036689.598479915,-453640.09009651723,2381885.823113682,394078.9956499815,-13837.741059010334,-6829.423773605653,1755.9533591210122
2445892.5,1984-07-11,10,721.9,224825192.81840354,114723551.16770113,-27641738.729617205,-467414.61920722487,2375007.868584858,395816.63386376604,-13711.064354000766,-6925.933930591894,1719.3277596513685
2445893.5,1984-07-12,10,721.9,224350943.81007728,117095080.27119413,-27245068.499140114,-481062.166957319,2368034.7002254687,397517.75583193393,-13583.791600365244,-7019.853098417333,1682.9232820083757
2445894.5,1984-07-13,10,721.9,223863110.983022,119459589.6763177,-26846715.311126035,-494582.1678499122,2360968.9010891956,399182.58747675107,-13455.983692166617,-7111.197451072754,1646.7494485175
2445895.5,1984-07-14,10,721.9,223361822.14167297,121816988.03685689,-26446715.339037236,-507974.11667339737,2353813.0373682557,400811.36403790215,-13327.70029963106,-7199.98452575869,1610.8153719763611
2445896.5,1984-07-15,10,721.9,222847205.5660485,124167186.56380057,-26045104.516607676,-521237.567264942,2346569.6570616104,402404.3296646068,-13198.999844362143,-7286.233160061573,1575.1297590457132
2445897.5,1984-07-16,10,721.9,222319389.95332932,126510099.0065085,-25641918.529135916,-534372.1312506339,2339241.288705824,403961.7370113775,-13069.939477418555,-7369.963429507061,1539.700914137815
2445898.5,1984-07-17,10,721.9,221778504.3607082,128845641.63264023,-25237192.805180248,-547377.4767651032,2331830.4401681297,405483.84683790285,-12940.575060175466,-7451.196585604822,1504.5367437721845
2445899.5,1984-07-18,10,721.9,221224678.14952913,131173733.20690806,-24830962.508651685,-560253.3271533633,2324339.5975011657,406970.92761350714,-12810.961147886223,-7529.954994492061,1469.6447613689547
2445900.5,1984-07-19,10,721.9,220658040.93073243,133494294.96871525,-24423262.531300034,-572999.459657527,2316771.223858725,408423.2551266108,-12681.150975857689,-7606.2620762760735,1435.0320924503785
2445901.5,1984-07-20,10,721.9,220078722.51161966,135807250.60874018,-24014127.48558784,-585615.7040909686,2309127.7584717777,409841.1120995841,-12551.196448150293,-7680.142245169165,1400.7054802214197
2445902.5,1984-07-21,10,721.9,219486852.8439496,138112526.24452636,-23603591.69794662,-598101.9415024096,2301411.6156839267,411224.7878093591,-12421.148128711267,-7751.620850502345,1366.6712915008336
2445903.5,1984-07-22,10,721.9,218882561.97337407,140410050.39513722,-23191689.202409476,-610458.102832317,2293625.1840453777,412574.57771413686,-12291.05523484817,-7820.724118697474,1332.9355229747073
2445904.5,1984-07-23,10,721.9,218265979.99022046,142699753.95493367,-22778453.734613817,-622684.1675639051,2285770.82546443,413890.78308649786,-12160.9656329482,-7887.479096270877,1299.5038077450158
2445905.5,1984-07-24,10,721.9,217637236.98162478,144981570.16653153,-22363918.726167645,-634780.1623709414,2277850.8744154195,415173.71065319754,-12030.925836348002,-7951.913593934897,1266.3814221464047
2445906.5,1984-07-25,10,721.9,216996462.98501784,147255434.59299466,-21948117.299372606,-646746.159764457,2269867.63720199,416423.6722419022,-11900.981005257996,-8014.056131857564,1233.573292805153
2445907.5,1984-07-26,10,721.9,216343787.94296426,149521285.08931845,-21531082.262296733,-658582.2767403697,2261823.3912744997,417640.9844350946,-11771.174948645186,-8073.935886134339,1201.0840039149812
2445908.5,1984-07-27,10,721.9,215679341.65935278,151779061.77325743,-21112846.10418961,-670288.6734299293,2253720.3846003357,418825.9682313536,-11641.550127978226,-8131.5826365199155,1168.9178047051973
2445909.5,1984-07-28,10,721.9,215003253.75693375,154028706.9955489,-20693440.9912325,-681865.5517548001,2245560.8350858483,419978.94871418894,-11512.14766273924,-8187.0267154622625,1137.0786170774863
2445910.5,1984-07-29,10,721.9,214315653.63619864,156270165.309584,-20272898.76261579,-693313.1540884995,2237346.930048584,421100.254728587,-11383.007337607336,-8240.29895847557,1105.5700433884851
2445911.5,1984-07-30,10,721.9,213616670.43559423,158503383.44057533,-19851250.92693597,-704631.7619258171,2229080.8257384654,422190.218565404,-11254.167611219784,-8291.430655883336,1074.3953743561776
2445912.5,1984-07-31,10,721.9,212906432.9930627,160728310.25426996,-19428528.658904273,-715821.6945617464,2220764.6469065347,423249.1756537184,-11125.665626418024,-8340.453505957734,1043.557597069019
2445913.5,1984-08-01,10,721.9,212185069.80889747,162944896.7252541,-19004762.7963589,-726883.3077813671,2212400.4864198472,424277.46426123555,-10997.537221887023,-8387.39956947651,1013.0594030776014
2445914.5,1984-08-02,10,721.9,211452709.00990307,165153095.90489525,-18579983.837572828,-737816.9925620263,2203990.404921097,425275.42520281783,-10869.81694509815,-8432.301225713993,982.9031965495957
2445915.5,1984-08-03,10,721.9,210709478.3148463,167352862.88896582,-18154221.93884898,-748623.173789079,2195536.4305315283,426243.4015571936,-10742.538066467469,-8475.191129878262,953.0911024695886
2445916.5,1984-08-04,10,721.9,209955505.0011841,169544154.78499058,-17727506.912394576,-759302.3089863593,2187040.558595683,427181.7383918816,-10615.732594643363,-8516.102172002562,923.624974866381
2445917.5,1984-08-05,10,721.9,209190915.87305343,171726930.67935923,-17299868.22446645,-769854.887062469,2178504.7514665313,428090.7824963493,-10489.431292839337,-8555.067437294783,894.5064050511867
2445918.5,1984-08-06,10,721.9,208415837.2305063,173901151.60424367,-16871334.9937791,-780281.4270738891,2169930.938329522,428970.88212340925,-10363.66369613031,-8592.120167945408,865.7367298511042
2445919.5,1984-08-07,10,721.9,207630394.83997306,176066780.50435817,-16441935.99016721,-790582.4770058354,2161321.0150640975,429822.3867388399,-10238.45812963271,-8627.293726390553,837.3170398231118
2445920.5,1984-08-08,10,721.9,206834713.90593544,178223782.20359924,-16011699.633494454,-800758.612571707,2152676.844141223,430645.64677920565,-10113.84172749137,-8660.6215600237,809.2481874347193
2445921.5,1984-08-09,10,721.9,206028919.04379064,180372123.3716003,-15580653.992800403,-810810.4360318922,2144000.2545554824,431441.0134178351,-9989.840452598562,-8692.137167346522,781.5307951982783
2445922.5,1984-08-10,10,721.9,205213134.25388667,182511772.49023524,-15148826.785677396,-820738.5750326321,2135293.0417903103,432208.8383389061,-9866.479116973058,-8721.874065546494,754.165263746806
2445923.5,1984-08-11,10,721.9,204387482.89670843,184642699.82010323,-14716245.377869284,-830543.6814655638,2126556.967814939,432949.4735195726,-9743.781402729746,-8749.865759486256,727.1517798399893
2445924.5,1984-08-12,10,721.9,203552087.66919366,186764877.36702558,-14282936.78308408,-840226.430348502,2117793.761111658,433663.2710200581,-9621.769883573008,-8776.145712087497,700.4903242898893
2445925.5,1984-08-13,10,721.9,202707070.58215746,188878278.8485846,-13848927.663012544,-849787.5187279495,2109005.116732001,434350.5827816315,-9500.466046749536,-8800.747316089648,674.180679796607
2445926.5,1984-08-14,10,721.9,201852552.93880302,190982879.66073242,-13414244.327544909,-859227.6646037652,2100192.696380495,435011.7604323694,-9379.890315399254,-8823.703867162065,648.2224386849797
2445927.5,1984-08-15,10,721.9,200988655.31429663,193078656.84449697,-12978912.735177986,-868547.605876359,2091358.1285246343,435647.1551006025,-9260.062071245298,-8845.048538346198,622.615010534085
